[2025-12-22 23:20:33] [INFO    ] discord.client: logging in using static token
[2025-12-22 23:21:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 17, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-12-23T04:21:58.164000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-12-23T04:21:57.722000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1452878878094786742', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '/lookup xrp', 'components': [], 'channel_id': '1406364059787591776', 'author': {'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}, 'attachments': []}, 'pinned': False, 'nonce': '4396119220919935784', 'message_reference': {'type': 0, 'message_id': '1452878878094786742', 'guild_id': '1406364059049136240', 'channel_id': '1406364059787591776'}, 'mentions': [{'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T19:48:40.690000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1406370490561462436'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T20:14:14.158000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1452878879948538089', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Error fetching coin data.', 'components': [], 'channel_type': 0, 'channel_id': '1406364059787591776', 'author': {'username': 'Crypto_Market_Analyzer', 'public_flags': 0, 'primary_guild': None, 'id': '1406366965580431481', 'global_name': None, 'display_name_styles': None, 'discriminator': '2976', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1406364059049136240'}}
[2025-12-22 23:21:56] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-22 23:21:56] [DEBUG   ] discord.client: Dispatching event message
[2025-12-22 23:21:56] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1406364059787591776/messages with {"content":"Error fetching coin data.","components":[],"nonce":"4396119220919935784","enforce_nonce":true,"message_reference":{"message_id":1452878878094786742,"channel_id":1406364059787591776,"guild_id":1406364059049136240},"tts":false} has returned 200
[2025-12-22 23:21:56] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1406364059787591776/messages has received {'type': 19, 'content': 'Error fetching coin data.', 'mentions': [{'id': '353692175256780800', 'username': 'memorex7668', 'avatar': 'f486a11c866feefc022395cde19e9e08', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 65514, 'global_name': 'memorex', 'avatar_decoration_data': {'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0', 'sku_id': '1440174638930853956', 'expires_at': 1768507200}, 'collectibles': None, 'display_name_styles': None, 'banner_color': '#00ffea', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-23T04:21:58.164000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1452878879948538089', 'channel_id': '1406364059787591776', 'author': {'id': '1406366965580431481', 'username': 'Crypto_Market_Analyzer', 'avatar': None, 'discriminator': '2976', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '4396119220919935784', 'message_reference': {'type': 0, 'channel_id': '1406364059787591776', 'message_id': '1452878878094786742', 'guild_id': '1406364059049136240'}, 'referenced_message': {'type': 0, 'content': '/lookup xrp', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-23T04:21:57.722000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1452878878094786742', 'channel_id': '1406364059787591776', 'author': {'id': '353692175256780800', 'username': 'memorex7668', 'avatar': 'f486a11c866feefc022395cde19e9e08', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'memorex', 'avatar_decoration_data': {'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0', 'sku_id': '1440174638930853956', 'expires_at': 1768507200}, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}}
[2025-12-22 23:21:56] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-12-22 23:21:57] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 17.
[2025-12-22 23:21:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-22 23:22:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 17.
[2025-12-22 23:22:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-22 23:22:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 18, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-23T04:23:00.823000+00:00', 'pinned': False, 'nonce': '1452879133204807680', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T19:48:40.690000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1452879142759563382', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '/lookup ada', 'components': [], 'channel_type': 0, 'channel_id': '1406364059787591776', 'author': {'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}, 'attachments': [], 'guild_id': '1406364059049136240'}}
[2025-12-22 23:22:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-22 23:22:58] [DEBUG   ] discord.client: Dispatching event message
[2025-12-22 23:22:58] [DEBUG   ] discord.client: Dispatching event command
[2025-12-22 23:22:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 19, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-12-23T04:23:01.804000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-12-23T04:23:00.823000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1452879142759563382', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '/lookup ada', 'components': [], 'channel_id': '1406364059787591776', 'author': {'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}, 'attachments': []}, 'pinned': False, 'nonce': '7774095731619153731', 'message_reference': {'type': 0, 'message_id': '1452879142759563382', 'guild_id': '1406364059049136240', 'channel_id': '1406364059787591776'}, 'mentions': [{'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T19:48:40.690000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1406370490561462436'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T20:14:14.158000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1452879146874179816', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Error fetching coin data.', 'components': [], 'channel_type': 0, 'channel_id': '1406364059787591776', 'author': {'username': 'Crypto_Market_Analyzer', 'public_flags': 0, 'primary_guild': None, 'id': '1406366965580431481', 'global_name': None, 'display_name_styles': None, 'discriminator': '2976', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1406364059049136240'}}
[2025-12-22 23:22:59] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-22 23:22:59] [DEBUG   ] discord.client: Dispatching event message
[2025-12-22 23:22:59] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1406364059787591776/messages with {"content":"Error fetching coin data.","components":[],"nonce":"7774095731619153731","enforce_nonce":true,"message_reference":{"message_id":1452879142759563382,"channel_id":1406364059787591776,"guild_id":1406364059049136240},"tts":false} has returned 200
[2025-12-22 23:22:59] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1406364059787591776/messages has received {'type': 19, 'content': 'Error fetching coin data.', 'mentions': [{'id': '353692175256780800', 'username': 'memorex7668', 'avatar': 'f486a11c866feefc022395cde19e9e08', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 65514, 'global_name': 'memorex', 'avatar_decoration_data': {'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0', 'sku_id': '1440174638930853956', 'expires_at': 1768507200}, 'collectibles': None, 'display_name_styles': None, 'banner_color': '#00ffea', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-23T04:23:01.804000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1452879146874179816', 'channel_id': '1406364059787591776', 'author': {'id': '1406366965580431481', 'username': 'Crypto_Market_Analyzer', 'avatar': None, 'discriminator': '2976', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '7774095731619153731', 'message_reference': {'type': 0, 'channel_id': '1406364059787591776', 'message_id': '1452879142759563382', 'guild_id': '1406364059049136240'}, 'referenced_message': {'type': 0, 'content': '/lookup ada', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-23T04:23:00.823000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1452879142759563382', 'channel_id': '1406364059787591776', 'author': {'id': '353692175256780800', 'username': 'memorex7668', 'avatar': 'f486a11c866feefc022395cde19e9e08', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'memorex', 'avatar_decoration_data': {'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0', 'sku_id': '1440174638930853956', 'expires_at': 1768507200}, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}}
[2025-12-22 23:22:59] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-12-22 23:23:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 20, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-23T04:23:09.024000+00:00', 'pinned': False, 'nonce': '1452879167493242880', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T19:48:40.690000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1452879177157054485', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '/lookup cardano', 'components': [], 'channel_type': 0, 'channel_id': '1406364059787591776', 'author': {'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}, 'attachments': [], 'guild_id': '1406364059049136240'}}
[2025-12-22 23:23:07] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-22 23:23:07] [DEBUG   ] discord.client: Dispatching event message
[2025-12-22 23:23:07] [DEBUG   ] discord.client: Dispatching event command
[2025-12-22 23:23:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 21, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-12-23T04:23:09.622000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-12-23T04:23:09.024000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1452879177157054485', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '/lookup cardano', 'components': [], 'channel_id': '1406364059787591776', 'author': {'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}, 'attachments': []}, 'pinned': False, 'nonce': '1754507810530154068', 'message_reference': {'type': 0, 'message_id': '1452879177157054485', 'guild_id': '1406364059049136240', 'channel_id': '1406364059787591776'}, 'mentions': [{'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T19:48:40.690000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1406370490561462436'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T20:14:14.158000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1452879179665248493', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Cardano (ADA)', 'id': '1452879179665248494', 'fields': [{'value': '$0.37', 'name': 'Current Price (USD)', 'inline': False}, {'value': '$13494570186.00', 'name': 'Market Cap (USD)', 'inline': False}, {'value': '0.57%', 'name': 'Price Change (24h)', 'inline': False}, {'value': '$3.09', 'name': 'All Time High (USD)', 'inline': False}], 'description': 'Rank #12', 'content_scan_version': 0}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1406364059787591776', 'author': {'username': 'Crypto_Market_Analyzer', 'public_flags': 0, 'primary_guild': None, 'id': '1406366965580431481', 'global_name': None, 'display_name_styles': None, 'discriminator': '2976', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1406364059049136240'}}
[2025-12-22 23:23:07] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-22 23:23:07] [DEBUG   ] discord.client: Dispatching event message
[2025-12-22 23:23:07] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1406364059787591776/messages with {"embeds":[{"fields":[{"inline":false,"name":"Current Price (USD)","value":"$0.37"},{"inline":false,"name":"Market Cap (USD)","value":"$13494570186.00"},{"inline":false,"name":"Price Change (24h)","value":"0.57%"},{"inline":false,"name":"All Time High (USD)","value":"$3.09"}],"flags":0,"type":"rich","description":"Rank #12","title":"Cardano (ADA)"}],"content":null,"components":[],"nonce":"1754507810530154068","enforce_nonce":true,"message_reference":{"message_id":1452879177157054485,"channel_id":1406364059787591776,"guild_id":1406364059049136240},"tts":false} has returned 200
[2025-12-22 23:23:07] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1406364059787591776/messages has received {'type': 19, 'content': '', 'mentions': [{'id': '353692175256780800', 'username': 'memorex7668', 'avatar': 'f486a11c866feefc022395cde19e9e08', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 65514, 'global_name': 'memorex', 'avatar_decoration_data': {'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0', 'sku_id': '1440174638930853956', 'expires_at': 1768507200}, 'collectibles': None, 'display_name_styles': None, 'banner_color': '#00ffea', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'Cardano (ADA)', 'description': 'Rank #12', 'fields': [{'name': 'Current Price (USD)', 'value': '$0.37', 'inline': False}, {'name': 'Market Cap (USD)', 'value': '$13494570186.00', 'inline': False}, {'name': 'Price Change (24h)', 'value': '0.57%', 'inline': False}, {'name': 'All Time High (USD)', 'value': '$3.09', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2025-12-23T04:23:09.622000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1452879179665248493', 'channel_id': '1406364059787591776', 'author': {'id': '1406366965580431481', 'username': 'Crypto_Market_Analyzer', 'avatar': None, 'discriminator': '2976', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '1754507810530154068', 'message_reference': {'type': 0, 'channel_id': '1406364059787591776', 'message_id': '1452879177157054485', 'guild_id': '1406364059049136240'}, 'referenced_message': {'type': 0, 'content': '/lookup cardano', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-23T04:23:09.024000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1452879177157054485', 'channel_id': '1406364059787591776', 'author': {'id': '353692175256780800', 'username': 'memorex7668', 'avatar': 'f486a11c866feefc022395cde19e9e08', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'memorex', 'avatar_decoration_data': {'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0', 'sku_id': '1440174638930853956', 'expires_at': 1768507200}, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}}
[2025-12-22 23:23:07] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-12-22 23:23:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 21.
[2025-12-22 23:23:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-22 23:23:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 22, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-23T04:23:28.432000+00:00', 'pinned': False, 'nonce': '1452879249080844288', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T19:48:40.690000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1452879258560233582', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '/lookup ethereum', 'components': [], 'channel_type': 0, 'channel_id': '1406364059787591776', 'author': {'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}, 'attachments': [], 'guild_id': '1406364059049136240'}}
[2025-12-22 23:23:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-22 23:23:26] [DEBUG   ] discord.client: Dispatching event message
[2025-12-22 23:23:26] [DEBUG   ] discord.client: Dispatching event command
[2025-12-22 23:23:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 23, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-12-23T04:23:28.802000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-12-23T04:23:28.432000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1452879258560233582', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '/lookup ethereum', 'components': [], 'channel_id': '1406364059787591776', 'author': {'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}, 'attachments': []}, 'pinned': False, 'nonce': '1197307243228137846', 'message_reference': {'type': 0, 'message_id': '1452879258560233582', 'guild_id': '1406364059049136240', 'channel_id': '1406364059787591776'}, 'mentions': [{'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T19:48:40.690000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1406370490561462436'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T20:14:14.158000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1452879260112126084', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Ethereum (ETH)', 'id': '1452879260112126085', 'fields': [{'value': '$2993.65', 'name': 'Current Price (USD)', 'inline': False}, {'value': '$361322187585.00', 'name': 'Market Cap (USD)', 'inline': False}, {'value': '-1.08%', 'name': 'Price Change (24h)', 'inline': False}, {'value': '$4946.05', 'name': 'All Time High (USD)', 'inline': False}], 'description': 'Rank #2', 'content_scan_version': 0}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1406364059787591776', 'author': {'username': 'Crypto_Market_Analyzer', 'public_flags': 0, 'primary_guild': None, 'id': '1406366965580431481', 'global_name': None, 'display_name_styles': None, 'discriminator': '2976', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1406364059049136240'}}
[2025-12-22 23:23:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-22 23:23:26] [DEBUG   ] discord.client: Dispatching event message
[2025-12-22 23:23:26] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1406364059787591776/messages with {"embeds":[{"fields":[{"inline":false,"name":"Current Price (USD)","value":"$2993.65"},{"inline":false,"name":"Market Cap (USD)","value":"$361322187585.00"},{"inline":false,"name":"Price Change (24h)","value":"-1.08%"},{"inline":false,"name":"All Time High (USD)","value":"$4946.05"}],"flags":0,"type":"rich","description":"Rank #2","title":"Ethereum (ETH)"}],"content":null,"components":[],"nonce":"1197307243228137846","enforce_nonce":true,"message_reference":{"message_id":1452879258560233582,"channel_id":1406364059787591776,"guild_id":1406364059049136240},"tts":false} has returned 200
